tweet id,time of tweet,user id,text
1449251275015659520,2021-10-16 05:50:04,JustHale1,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449251243533144067,2021-10-16 05:49:56,BekaTigray,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449251136062427140,2021-10-16 05:49:31,HanaAraya11,RT @GirmayHawaz: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately t…
1449251094840979458,2021-10-16 05:49:21,helenmesfn,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/8iiZlI4fix
1449250766791843842,2021-10-16 05:48:03,Abrham_kir,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449250744310419457,2021-10-16 05:47:57,Abrham_kir,RT @MebrahtuY4: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449250657651675139,2021-10-16 05:47:37,No_sampls,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449250611308859399,2021-10-16 05:47:26,UtePirate52,RT @JeffEisenberg: On one side is a girl who wants to play football. On the other is a parochial school that refuses to face a team with a…
1449250563829424128,2021-10-16 05:47:14,MesfineEyob,RT @Amare99156169: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449250554748805122,2021-10-16 05:47:12,FYNXT_,"In 2021, traders’ attention will slowly shift towards individual fundamentals although the pandemic will remain a major factor.
https://t.co/3mlnjU5bdD 

#forex #forextrading #forextrader #trading"
1449250495462182915,2021-10-16 05:46:58,KlimJodi,"RT @YahooFinance: Coinbase calls for new regulator, framework for the crypto sector https://t.co/y6gBH9xlsa by @dshollers https://t.co/RKJD…"
1449250204755103745,2021-10-16 05:45:49,MesfineEyob,RT @MaebelTigray: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449249876068417536,2021-10-16 05:44:30,Selamh28,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/oY7g1bEXy5
1449249860943761415,2021-10-16 05:44:27,LudweGasela,RT @RoyaltiOnWheels: @laschmaada @LudweGasela Yhoo shame sending you some love and a tight hug❤️😩
1449249770434879494,2021-10-16 05:44:05,Prince_gift2,@SpamSandwich2 😂😂🤣these meme guys ke trouble yhoo
1449249623328141314,2021-10-16 05:43:30,BlackNgamla,"@SizweLo Yhoo, I have never seen such...am lost for words..."
1449249463877480452,2021-10-16 05:42:52,RoyaltiOnWheels,@laschmaada @LudweGasela Yhoo shame sending you some love and a tight hug❤️😩
1449249349653962752,2021-10-16 05:42:25,HagosMaju,RT @gualngstesaba: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449249002898157575,2021-10-16 05:41:02,rmagno0509,"RT @CharliCohen: CC x @Pokemon ELECTRIC/CITY is the result of nearly a year of blood, sweat, tears and an obsession with on boarding the wo…"
1449248788783288321,2021-10-16 05:40:11,EdenKidane16,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/rKTfQ1dgPB
1449248520188407812,2021-10-16 05:39:07,SonwabileNtlok4,Yhoo😳 https://t.co/GPS0hWLn3K
1449248465914003456,2021-10-16 05:38:54,Mellayfre,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/GU0OFuB8Mv
1449247551102889987,2021-10-16 05:35:16,AbebaHialu,RT @Lidia79104519: 150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by…
1449247480483287045,2021-10-16 05:34:59,AbebaHialu,"RT @Lidia79104519: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the spe…"
1449247428176121858,2021-10-16 05:34:47,AbebaHialu,"RT @Lidia79104519: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the spe…"
1449246912771727361,2021-10-16 05:32:44,HadishMogos,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/4TAuIUezVA
1449246896334282753,2021-10-16 05:32:40,VoiceTigray2021,RT @VoiceTigray2021: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449246472008916997,2021-10-16 05:30:59,stfu_fann,RT @katiecouric: Hey @chrishemsworth -- @GalGadot has something to ask you...   #wonderwoman https://t.co/XWrDANhsaT https://t.co/wDZDZpIemt
1449246251254525961,2021-10-16 05:30:06,NKATEKOBALOYI91,"@Musamat10 @RealEvidence3 @eNCA ""we"" yhoo not us, bro now i left with zulu, swati and pedi lady in my list🛌, so stop that."
1449246057226031104,2021-10-16 05:29:20,JNgcwali,@think_academics Yhoo I love them soo much haibo!
1449245909347225604,2021-10-16 05:28:45,MaebelTigray,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/ZI3fHtp2SQ
1449245640488361988,2021-10-16 05:27:41,Wedi_Tigray12,RT @VoiceTigray2021: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449245448720506886,2021-10-16 05:26:55,Amare99156169,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/Cm3mUULzO2
1449244971983384576,2021-10-16 05:25:01,Bradley_future,"RT @CeeNkuna: But Aunt Joyce is a mood yhoo 😂😂😂😂😂

#SkeemSaam https://t.co/Tb3DAPzIlw"
1449244751845380097,2021-10-16 05:24:09,Yohanes00276382,RT @Yitbarek22: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449244608333074434,2021-10-16 05:23:34,Eeriecountry,RT @RomanMDebotch: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449244265209548800,2021-10-16 05:22:13,Selamtigrai,"For 11 months the Ethiopian govt &amp; its allies have been carrying out #TigrayGenocide:
• Man-made famine
• Weaponized rape &amp; massacres
• Mass arrests
• Hate speech &amp; inciting violence
@luigidimaio @EnricoLetta Airdrop food NOW!
#StopTigrayFamine
https://t.co/CAWsLpHiiF"
1449244264366493698,2021-10-16 05:22:12,SisaSne,I hate unpacking yhoo. 😭😢
1449244224239538178,2021-10-16 05:22:03,Haarlem2217,RT @YahooEnt: Adele returns and reduces the world to tears with ‘Easy on Me’ https://t.co/wrL7Rn92cf https://t.co/Bc4AY3YLrC
1449243799398481921,2021-10-16 05:20:22,h_maadi,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/LgdbDopxuY
1449243749352099841,2021-10-16 05:20:10,NegadrasB,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/gfxa3sjTnk
1449243665193480193,2021-10-16 05:19:50,ceejiba,"@SipokaziLilitha @VaxxedMelikhaya @Zola_ni @tullybulube Umamele uzibuze uba inoba lomntu uphila njani outside this app, does he not have people who hold him accountable for his actions, no kids to model anything for... Yhoo hayi andikho happy nge husband ayiyo"
1449242912533909504,2021-10-16 05:16:50,KiduGT,RT @yonas_selam: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately t…
1449242791817748490,2021-10-16 05:16:21,khumbuh_kay,RT @johny_theblessd: Its a beautifully done song and very emotional yhoo 😭🔥🔥 #MkhenkeFullAlbum
1449242701342330880,2021-10-16 05:16:00,qLQCHd4mBhQuWjE,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/cDJmZ8blSD
1449242579543920641,2021-10-16 05:15:31,suthumayapi,Yhoo https://t.co/uiSbG9Spe9
1449241905171157000,2021-10-16 05:12:50,Selamtigrai,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/X8dbhf8FNh
1449241851924566016,2021-10-16 05:12:37,01kunenet,@MaboeNdi Yhoo really 🙊
1449241569576591360,2021-10-16 05:11:30,Clever97323429,@buhles_sa Yhoo aii w8 a minute
1449241537536217088,2021-10-16 05:11:22,LedimoSeloyi,RT @phethani4: Man! It's a good thing this child will not remember this because yhoo
1449241435648241672,2021-10-16 05:10:58,LukanyoMngqolo,@THEOKINGB Yhoo ha a
1449241269776027653,2021-10-16 05:10:18,Rina22_M,RT @johny_theblessd: Its a beautifully done song and very emotional yhoo 😭🔥🔥 #MkhenkeFullAlbum
1449241148661317635,2021-10-16 05:09:50,Rina22_M,RT @johny_theblessd: @khumbuh_kay A very emotional piece yhoo #MkhenkeFullAlbum
1449241147453296649,2021-10-16 05:09:49,SeifuAbera1,RT @RomanMDebotch: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449240881169580035,2021-10-16 05:08:46,Sisana__G,RT @johny_theblessd: @Tman__touch @Resego_blaq @Sisana__G @KapiGantsu Yhoo he's so so good #MkhenkeFullAlbum
1449240766400897027,2021-10-16 05:08:18,johny_theblessd,@Tman__touch @Resego_blaq @Sisana__G @KapiGantsu Yhoo he's so so good #MkhenkeFullAlbum
1449240685140496390,2021-10-16 05:07:59,M_G_Mtsweni,RT @johny_theblessd: Its a beautifully done song and very emotional yhoo 😭🔥🔥 #MkhenkeFullAlbum
1449240062466658306,2021-10-16 05:05:31,johny_theblessd,@khumbuh_kay A very emotional piece yhoo #MkhenkeFullAlbum
1449239939347107841,2021-10-16 05:05:01,johny_theblessd,Its a beautifully done song and very emotional yhoo 😭🔥🔥 #MkhenkeFullAlbum https://t.co/bHO36lW2sm
1449239783411224576,2021-10-16 05:04:24,EXGymOtakuTop,"RT @dimphoramarumo: @NthabiMlotshwa Personally, I can't wait to vat n sit with an indoda, I'm tired of staying alone yhoo @ my big age"
1449239217624821762,2021-10-16 05:02:09,TheGreatSP14,@sneerid Lol yhoo he left 🤣😂😭😅
1449238987898503171,2021-10-16 05:01:14,Sisana__G,RT @johny_theblessd: @Sisana__G @Resego_blaq @KapiGantsu Yhoo fire #MkhenkeFullAlbum 🔥🔥🔥
1449238817299443715,2021-10-16 05:00:34,Eden43829683,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/IQrGScidN6
1449238479515361282,2021-10-16 04:59:13,johny_theblessd,@Sisana__G @Resego_blaq @KapiGantsu Yhoo fire #MkhenkeFullAlbum 🔥🔥🔥
1449238430613966851,2021-10-16 04:59:02,hellfire994,RT @YahooEnt: Adele returns and reduces the world to tears with ‘Easy on Me’ https://t.co/wrL7Rn92cf https://t.co/Bc4AY3YLrC
1449238333666648064,2021-10-16 04:58:38,mat,RT @samidh: @RMac18 Founder-CEOs have superpowers that allow them to do courageous things. Mark has done that time and again-- turning down…
1449238123788087296,2021-10-16 04:57:48,KebedeMeshesha1,"RT @hadis_mulugeta: Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the sp…"
1449238074819440645,2021-10-16 04:57:37,azeab_t,RT @Tighisti_Assefa: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449238051096567811,2021-10-16 04:57:31,yonas_selam,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/yXaxfvVFv8
1449238019400245248,2021-10-16 04:57:24,MirandaevaM,@ChrisExcel102 😹💔 yhoo hay.
1449237806295891971,2021-10-16 04:56:33,Dawit_ynwa21,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/OiLZLqqRdd
1449237240450748421,2021-10-16 04:54:18,Almi97844688,RT @Tighisti_Assefa: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449236480149311488,2021-10-16 04:51:17,embameradi,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/p4RyZREdIX
1449236357667176456,2021-10-16 04:50:47,Tsega_19,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/kVNxKwpdWq"
1449236237777358851,2021-10-16 04:50:19,01TDF,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449236216885362698,2021-10-16 04:50:14,snadiab,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449235735467462664,2021-10-16 04:48:19,AMANUEL24307848,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/duRXDhgIAb
1449235206653816832,2021-10-16 04:46:13,Anele21525772,"RT @Kholofe12120549: I hate motho yo pshinyang a re ""Yhoo!""
O ""Yho yhoza eng""? Coz you felt it coming"
1449235179126591488,2021-10-16 04:46:06,LiliGalTigray2,RT @Tighisti_Assefa: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449234954915913728,2021-10-16 04:45:13,protect_tigray,RT @Cherry11542501: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediatel…
1449234893494530048,2021-10-16 04:44:58,KiduGT,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449234666117021696,2021-10-16 04:44:04,TsHiFhiwaMakNic,@BaeSickGuy Wait What 😂😂 I have peace when money  is there  And the happiness  I have when money is there  yhoo 😂😂 The love I Have ke nale chelete 😂😂
1449234622651539461,2021-10-16 04:43:54,KibMulu,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449234490774081536,2021-10-16 04:43:22,somasyntax,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449234221541871619,2021-10-16 04:42:18,protect_tigray,"RT @HermelaMandela: For 11 months the Ethiopian govt &amp; its allies have been carrying out #TigrayGenocide:
• Man-made famine
• Weaponized ra…"
1449234062468472832,2021-10-16 04:41:40,samidh,"@RMac18 Founder-CEOs have superpowers that allow them to do courageous things. Mark has done that time and again-- turning down YHOO, instituting Ad Transparency, betting on VR etc etc. But the trust deficit is real and the FB Family may now better prosper under distributed leadership."
1449233816988659712,2021-10-16 04:40:42,TKuhulo,RT @Tighisti_Assefa: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449233764467593218,2021-10-16 04:40:29,hadis_mulugeta,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/0XzEtFc9d5"
1449233353249632257,2021-10-16 04:38:51,Yahoo,RT @YahooEnt: Daniel Craig's advice to the next James Bond: 'Don't be s***' https://t.co/AdhAQjumNr https://t.co/LHb0Xz2Uvb
1449232492884643840,2021-10-16 04:35:26,MEBRE10666380,RT @WediweyentiB: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia’s man-made famine. EU must act immediately…
1449232125882814467,2021-10-16 04:33:58,MT79279504,RT @BekaTigray: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449231844457820166,2021-10-16 04:32:51,Tigray_forever_,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/wxEV5IvSl2
1449231840976392195,2021-10-16 04:32:50,MT79279504,RT @HumanityTegaru: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediatel…
1449231752132694017,2021-10-16 04:32:29,GulfcoastPT,ATIP 2-DAY DEADLINE ALERT: Hagens Berman Encourages ATI Physical Therapy (ATIP/FAII) Investors with $100k+ Losses... https://t.co/dz7DchkgdQ
1449231478429143053,2021-10-16 04:31:24,ElkeHollings,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449230952937426945,2021-10-16 04:29:19,NateyGidey,RT @Axumaite1: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449230346961227776,2021-10-16 04:26:54,kingachaz,@maduma_k VAERS stats say otherwise I’d show you but mna I am tired shem 🤣🤣 if you want the vax go ahead aii never yhoo le stubborn and this is not directed to you neh
1449230119688617984,2021-10-16 04:26:00,Henokalem9,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/cVoSsK3UGP
1449229898149765120,2021-10-16 04:25:07,Axumaite1,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/iV3vaiXGg3
1449229508100378626,2021-10-16 04:23:34,catadams03,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449229291959590916,2021-10-16 04:22:43,VaxxedMelikhaya,@SebagaM Yhoo those they know weekends
1449229242680496130,2021-10-16 04:22:31,GPWriter,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449228887280472067,2021-10-16 04:21:06,Aaropm,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449228657055182848,2021-10-16 04:20:11,MediTigray,RT @peacebewithY: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449228644258402306,2021-10-16 04:20:08,Tighisti_Assefa,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/56e2m9JUhd
1449228493913575426,2021-10-16 04:19:32,MediTigray,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449228325621145601,2021-10-16 04:18:52,Adeleden123,RT @YahooEnt: Adele returns and reduces the world to tears with ‘Easy on Me’ https://t.co/wrL7Rn92cf https://t.co/Bc4AY3YLrC
1449228132662145025,2021-10-16 04:18:06,Hareg20536056,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/8rSPjnJMQc
1449228012667478021,2021-10-16 04:17:38,juanDenver_,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449227753002258436,2021-10-16 04:16:36,OpeningDayNFL,Ravens bring in two players for tryouts on Friday https://t.co/GeNj2sV8oK
1449225933831897099,2021-10-16 04:09:22,Amlesu4,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/qWMg0DsPkj
1449225807159726080,2021-10-16 04:08:52,Iyus29296425,"RT @gameonfanapp: @gameonfanapp (CSE: GET) Partners with NBA Player-Backed NFT Project @DinosChibi for First-of-its-Kind Gamification 🦖🎮

📰…"
1449225475558187009,2021-10-16 04:07:33,jethroimbongi,@Lebogangsheldon I can only eat these things separately but still they won’t improve your game 🤷‍♂️. It’ll only boost your sperm. Anyway he’s my fighter yhoo I trust this bottle iyakucleaner ubenguphopho 🙆‍♂️🍆🔥🔥. Ndiyithenga ngeR50 qha https://t.co/6FfkwH9g9L
1449225212868931585,2021-10-16 04:06:30,tsheprin,"@QhaweLB @ondy_matshatshu Was he not suppose to be with his wife during this period,  like go straight to his house regardless of their differences yhoo"
1449225007532593155,2021-10-16 04:05:41,protect_tigray,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/K6oBNSf9zZ
1449224499556192256,2021-10-16 04:03:40,uYjskkyzzlzxndV,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/8XmuwU7rk3
1449223653363789827,2021-10-16 04:00:18,ebay1975,RT @YahooFinance: Apple's rumored AirPods would be just its latest attempt to make you healthier https://t.co/rvW64O8r1I by @DanielHowley h…
1449223372336885762,2021-10-16 03:59:11,gidey_s,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/9edmcnBOAE
1449223279365951493,2021-10-16 03:58:49,Blen42661309,RT @IndependentTig8: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449222922598502404,2021-10-16 03:57:24,2blond4you,RT @YahooEnt: Adele returns and reduces the world to tears with ‘Easy on Me’ https://t.co/wrL7Rn92cf https://t.co/Bc4AY3YLrC
1449222348096241667,2021-10-16 03:55:07,is_prevailing,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449221790593658884,2021-10-16 03:52:54,Ade_lekeJr,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449221729650307072,2021-10-16 03:52:40,antimicasser,RT @YahooEnt: Mark Hoppus undergoes surgery to remove chemo port after announcing he's in remission for cancer  https://t.co/Qfb4u2pJwt htt…
1449221557360939008,2021-10-16 03:51:59,ezzabdelma,RT @HumanityTegaru: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediatel…
1449221515812167688,2021-10-16 03:51:49,Yahoo,RT @YahooEnt: Mark Hoppus undergoes surgery to remove chemo port after announcing he's in remission for cancer  https://t.co/Qfb4u2pJwt htt…
1449221089947697153,2021-10-16 03:50:07,Bhungane3003,@MandaKhoza @Swami042 @TimesLIVE Yhoo !! Demise is imminent...
1449220668738912256,2021-10-16 03:48:27,jerryMekelle,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/X5WHXanXBJ
1449220456863703043,2021-10-16 03:47:36,DameFresh,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449219697673654279,2021-10-16 03:44:35,mille25072049,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449219354915135493,2021-10-16 03:43:14,PythonRoboto,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449218934406664193,2021-10-16 03:41:33,Burukey1,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449218752013291527,2021-10-16 03:40:50,lildanny2121,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449218557812817921,2021-10-16 03:40:04,MekelleMesi,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449218519204306946,2021-10-16 03:39:54,bluemoongirlz,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449218257190195203,2021-10-16 03:38:52,Kitchietwit,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449217970740219904,2021-10-16 03:37:44,peacebewithY,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/TDK8qsJf8a
1449217916235362305,2021-10-16 03:37:31,NdabeniMosuli,@itonlydimple ...yhoo I love your pussy
1449217687368962052,2021-10-16 03:36:36,TheNorthTiger,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
